Id,Label,timeset,name,genre,followers,componentnumber,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,stat_inf_class
4ZguwlmrdElUZaO36dRTbn,,,Ondi Vil,sad lo-fi,21644,670,1,1,1,1,1,0,0.00103,650,797
1PwlJoSttX1ML8TPVnRpra,,,Hans Hu$tle,lo-fi jazzhop,677,671,1,2,1,1,1,0,0.00103,651,798
6izk2AxfY5QGz8SULMzdLI,,,KOMOREBI,lo-fi jazzhop,338,671,1,2,1,1,1,0,0.00103,651,798
6f2Y46Pw2IYGoURJREJDiA,,,ØDYSSEE,chillhop,14540,666,2,4,3,0.5,0.611111,0,0.002716,683,1090
6TeBxtluBMQixZcKkJ3ZrB,,,HM Surf,lo-fi beats,28058,672,1,1,2,0.666667,0.75,0,0.001286,686,831
1KpqmBJgAuQIT39QH7CO2O,,,B-Side,lo-fi jazzhop,7691,673,1,1,1,1,1,0,0.00103,652,799
7ntBtETW7gkufH8Hw38gb4,,,Tesk,lo-fi beats,8906,673,1,1,1,1,1,0,0.00103,652,799
6ex1nFRXHTVXl7qcbR2nZc,,,Fractite,chill,1007,674,1,1,1,1,1,0,0.00103,1194,800
2z92TjllsDfZLyBjp0SDuq,,,Hoffy Beats,lo-fi jazzhop,4429,665,6,8,6,0.345455,0.528947,0.000005,0.008315,669,1327
02CSsXlCyOTZgxKnmxweqc,,,Lo-Fi Luke,focus beats,16434,665,1,1,7,0.234568,0.31817,0,0.002227,669,1327
4ATIy1cxe2gE276vbRv2Hu,,,Lito Akari,lo-fi jazzhop,676,675,1,2,1,1,1,0,0.00103,653,801
6cN5TvotJoRbhYHoCHw8BI,,,Smoke Trees,lo-fi beats,24113,675,1,2,1,1,1,0,0.00103,653,801
05PE7U7GPUq687RB2ZJdFW,,,Civin,lo-fi jazzhop,639,676,1,3,3,0.5,0.611111,0,0.001319,654,802
06va0DUwCMldLprkelDwcA,,,Guzimi,lo-fi jazzhop,825,676,2,5,2,0.75,0.833333,0,0.002384,654,802
0ccv58yNhOu5FERx9Kpvgt,,,Screen Jazzmaster,lo-fi jazzhop,2457,677,2,9,2,0.75,0.833333,0,0.002384,655,826
3VXe7BcibISROhxRdPuRNL,,,Zmeyev,lo-fi jazzhop,16021,677,2,7,2,0.75,0.833333,0,0.002384,655,826
79U1adgS3jIlP28wwMHqGJ,,,Mr. Käfer,lo-fi jazzhop,8603,678,1,1,3,0.411765,0.47619,0,0.001683,664,810
2LTRTV2dmIxyoyHC7QZ7mZ,,,Smeeagain,lo-fi jazzhop,632,665,2,2,7,0.267606,0.376817,0.000001,0.003584,669,1327
2S5BNs8nlCRoKvnw9LuwBU,,,Oaty.,lo-fi jazzhop,2204,665,1,1,8,0.213483,0.279637,0,0.001464,669,1327
1ux1cA3N0QiscFolXpfbni,,,Saiko,lo-fi jazzhop,2154,679,1,1,1,1,1,0,0.00103,656,803
0gpz8rdbGxZSfiFMO15fRA,,,RLLBTS,lo-fi jazzhop,1144,661,1,1,3,0.428571,0.5,0,0.001648,680,825
5hXOmfSG0AUYWd2ipat82x,,,Oilix,lo-fi jazzhop,4120,679,1,1,1,1,1,0,0.00103,656,803
3KrbWefSRojrufNTqBI1wy,,,7&Nine,lo-fi jazzhop,1753,661,3,5,2,0.666667,0.75,0,0.004091,680,825
5xJ9q1lHwa8AShRof94oIt,,,Phlocalyst,lo-fi jazzhop,13085,678,3,5,2,0.636364,0.714286,0,0.004371,664,810
0IF1xUEFhGXZ7zz8BW1zqv,,,paris91,lo-fi jazzhop,3229,680,1,2,1,1,1,0,0.00103,657,804
6e1SIZMnXuUFsXt7xMbkg0,,,mädmäx,lo-fi jazzhop,10388,680,1,2,1,1,1,0,0.00103,657,804
5I9DfXCEBU6PwpWqnySRYK,,,Grmmr.126,lo-fi jazzhop,995,676,2,3,2,0.75,0.833333,0,0.002384,654,802
7q0bttnSm6LD4zu9RoPEkz,,,Dualizm,lo-fi jazzhop,1393,676,1,1,3,0.5,0.611111,0,0.001319,654,802
5ZprAKTt6mHV0qSdABSUPx,,,Nick Mosh,lo-fi jazzhop,459,681,1,1,1,1,1,0,0.00103,658,805
7i6UGI2zH0k1SsPgfFCB1S,,,MAFFYN,lo-fi jazzhop,421,681,1,1,1,1,1,0,0.00103,658,805
4dIQxgH4s739dGAHaKAw0y,,,lorleaf,lo-fi jazzhop,383,682,1,2,1,1,1,0,0.00103,659,806
5TGFw78FIV0hLV90O8A7an,,,Myríad,lo-fi jazzhop,741,682,1,2,1,1,1,0,0.00103,659,806
0PbBgZYFayICVW0646NtXG,,,CMJ,lo-fi jazzhop,4374,661,1,1,3,0.461538,0.527778,0,0.001882,680,825
0D4FGltctqk7z1BdC1088j,,,sloh rou,lo-fi jazzhop,742,683,2,2,1,1,1,0,0.002125,672,816
7IsLRXgrGBhZPleg96NhwA,,,ron quixote,lo-fi jazzhop,202,683,1,1,2,0.666667,0.75,0,0.001286,672,816
0vyQIO5WNw4aGfAaf9yUXi,,,SōNE,lo-fi jazzhop,395,684,2,2,2,0.75,0.833333,0,0.002384,660,807
3Nc3vycu3NLmfOLxGKPXLj,,,Cap Kendricks,lo-fi jazzhop,9291,684,1,1,3,0.5,0.611111,0,0.001319,660,807
4HDIsEQVKPkey4XVbvgUcT,,,Lazlow,lo-fi jazzhop,1569,684,2,2,2,0.75,0.833333,0,0.002384,660,807
7JbVYHCk4gezX4sZTFW50x,,,Seb Zillner,lo-fi jazzhop,2190,684,1,1,3,0.5,0.611111,0,0.001319,660,807
14AiEXtiaKk6yF7YO2fap8,,,UKDD,lo-fi jazzhop,1968,665,2,2,5,0.358491,0.431579,0.000004,0.003952,669,1327
2wIeBTEs0AsPb74kYdEcNk,,,Linearwave,focus beats,16113,665,2,2,4,0.358491,0.421053,0.000004,0.003497,669,1327
1XWIY6lvgEpKAIPNOK2CjO,,,Relyae,indie r&b,4464,685,2,9,1,1,1,0,0.002125,661,808
2ol5Xy14VMiqF9KjzW41c4,,,Webmoms,indie r&b,1219,685,1,6,2,0.666667,0.75,0,0.001286,661,808
3wptMvKU4cdKcFcEp5qpXM,,,JinSei,lo-fi beats,1025,668,1,3,3,0.421053,0.479167,0,0.001949,662,829
0F1wth3t5bL0Vdjuk34yMP,,,Nogymx,focus beats,5518,665,2,2,7,0.267606,0.376817,0.000001,0.003584,669,1327
0txJ9PYLXPk2Ojegw5Ty9X,,,DYVN,lo-fi jazzhop,1251,686,1,1,1,1,1,0,0.00103,663,809
7eMZ8gfgZq14cbSR52vBy6,,,LESKY,lo-fi jazzhop,2098,686,1,1,1,1,1,0,0.00103,663,809
4QvPq5gns3HmrXPy67CciX,,,c e c e l i e,lo-fi jazzhop,900,678,1,3,3,0.466667,0.52381,0,0.002156,664,810
5D6V4Z6oPz4waooiuBaWIf,,,Sátyr,lo-fi jazzhop,3404,678,5,10,2,0.777778,0.857143,0.000001,0.006359,664,810
5schXx0Ys4N52iU7On2j4c,,,Made in M,lo-fi beats,30872,687,2,3,2,0.75,0.833333,0,0.002384,665,823
69cjjIQEN8M6heOBT2SqZE,,,Wun Two,lo-fi beats,76779,687,2,3,2,0.75,0.833333,0,0.002384,665,823
2zIhBOpUm3gKL6MOcuc657,,,KaspaHauser,lo-fi jazzhop,858,688,1,1,1,1,1,0,0.00103,666,811
3us680mKjIt756UpyYnqbV,,,Matthias Bublath,funk,982,688,1,1,1,1,1,0,0.00103,666,811
1wOIZR70O6dxpsUXhjEsAr,,,ONO1,lo-fi jazzhop,276,689,1,1,1,1,1,0,0.00103,667,812
3oNxrt290hm3HcMTqPi5L7,,,Damn Homies,lo-fi jazzhop,191,689,1,1,1,1,1,0,0.00103,667,812
3vAvHFXAMYvfj5AO2CoYyX,,,Funcc.,focus beats,1085,665,1,1,6,0.260274,0.324561,0,0.001991,669,1327
47OYz3d3DvnXpfaJ7i0z6b,,,Epifania,lo-fi beats,2817,665,4,6,5,0.345455,0.474561,0.000004,0.005961,669,1327
6evg3DBRRbN4YNlzbeS6VN,,,Drips Zacheer,downtempo,2106,690,1,2,2,0.666667,0.75,0,0.001286,668,813
6fynenqBn7lrlAgVCw5YnB,,,Moderator,downtempo,60761,690,2,3,1,1,1,0,0.002125,668,813
0su9f9WdmaeYFON6XEaXb0,,,FLKS,lo-fi jazzhop,694,678,1,2,3,0.466667,0.52381,0,0.002156,664,810
42gnrsSSKKNNmfAJ0o3oyN,,,Soul Food Horns,chillhop,7166,665,2,4,7,0.267606,0.376817,0.000001,0.003584,669,1327
299YwUx9tIS10VkkAujnMt,,,n o r m a l,lo-fi jazzhop,4393,677,1,3,3,0.5,0.611111,0,0.001319,655,826
4Bhy1qgJgnqzCNQ9dmx3MR,,,Jazzy James,lo-fi jazzhop,1243,691,1,2,1,1,1,0,0.00103,670,814
4gMvYRYoBpT6za0kEtwgXb,,,riviwi,lo-fi jazzhop,141,691,1,2,1,1,1,0,0.00103,670,814
38OPqGlHHCPAsL87VM10Su,,,Twit One,indie jazz,23545,692,1,1,1,1,1,0,0.00103,671,815
6pxhj7jWxb2vzhFNyUpV80,,,High John,lo-fi jazzhop,2971,692,1,1,1,1,1,0,0.00103,671,815
4zSHueBRkrGzbb5p9J74dY,,,damaa.beats,lo-fi jazzhop,3954,678,1,1,3,0.466667,0.52381,0,0.002156,664,810
26e6xlrurIqVfo2GzwuSMQ,,,Khutko,lo-fi jazzhop,1841,683,1,1,2,0.666667,0.75,0,0.001286,672,816
0kSqe2dBbt8rg07yfEBnjR,,,Pixie Dust,lo-fi jazzhop,753,678,1,1,3,0.411765,0.47619,0,0.001683,664,810
0vO0wjb2c1Bkyj9zffz2m9,,,DAO,lo-fi jazzhop,12171,685,1,3,2,0.666667,0.75,0,0.001286,661,808
6hJtgCB3L5cnJSND7sp6GU,,,Dam Swindle,indie soul,67767,223,1,1,2,0.6,0.666667,0,0.001547,220,253
2fS9sWFJcWN8wVhYbCfdC7,,,Teza Sumendra,pop,43808,289,1,1,1,1,1,0,0.00103,673,340
5PFVryAyJqvirWkPBkwagn,,,Edamame,vapor twitch,19820,0,1,1,17,0.100879,0.104579,0,0.001603,262,682
1vPmwfwytzhoK1cXXWzQWI,,,Richard Spaven,indie soul,22836,693,1,1,2,0.666667,0.75,0,0.001286,899,1034
1EULJuDFWpZ9xg4YwtUGGt,,,Daniel Avery,electronica,98872,323,2,2,1,1,1,0,0.002125,674,395
1TsG4AumsMt1Tcq2nHpov9,,,"Lee ""Scratch"" Perry",reggae,176365,0,4,23,17,0.109883,0.117483,0.000315,0.0088,158,858
3uHCTHxtg3IVAvhyrYsZvI,,,Rolo Tomassi,metalcore,46576,323,1,1,2,0.666667,0.75,0,0.001286,674,395
4ZAk3yVJdtf1CFnTiG08U3,,,Luna Li,indie pop,62212,0,1,1,16,0.121722,0.129894,0,0.002438,252,486
6CD0HbcaKmuVB3NHJJgSdH,,,Deep Sea Diver,indie,40602,107,1,1,5,0.326531,0.389583,0,0.002515,541,642
4aMeIY7MkJoZg7O91cmDDd,,,Adrian Younge,classical,37306,578,4,15,2,0.833333,0.9,0,0.004783,898,706
3ztRX1UoIOsFqpD7dB6R8O,,,illuminati hotties,indie pop,50503,694,1,1,1,1,1,0,0.00103,675,817
4mYY0UqYdvgdz60psupYBR,,,Buck Meek,indie folk,21855,694,1,1,1,1,1,0,0.00103,675,817
0Dc7CbTE5mcvrprttS6GDs,,,Locked Groove,edm,8892,695,1,1,1,1,1,0,0.00103,676,818
6dZmlzI1H5SGdkQ8dWRY76,,,Gacha Bakradze,house,5355,695,1,1,1,1,1,0,0.00103,676,818
0ZGOz1bQgvsT4KSzHB1dg9,,,DJ Spinn,footwork,7856,696,3,8,3,0.473684,0.592593,0.000001,0.003953,678,820
0zN0VIGQs6bYKzrB7EQYhC,,,Taso,footwork,2693,696,1,6,4,0.333333,0.407407,0,0.001626,678,820
4zGBj9dI63YIWmZkPl3o7V,,,DJ Rashad,footwork,32793,696,1,1,4,0.333333,0.407407,0,0.001626,678,820
5whJkWAzwCYfeetVpUJKn7,,,DJ Manny,footwork,5654,696,3,3,2,0.6,0.666667,0.000001,0.004883,678,820
4T1sY4aibm24hxfz9JnI7c,,,DJ Taye,footwork,5081,696,2,2,3,0.428571,0.518519,0,0.002818,678,820
1AqybHsTw984feND8RwcCe,,,Sinistarr,funk,2353,697,1,1,1,1,1,0,0.00103,677,819
6hNELDwN2cBEdL74cpXKc0,,,Hyroglifics,funk,10112,697,1,1,1,1,1,0,0.00103,677,819
1GoZKzpOpwfoZLj1W6sjeg,,,Teklife,footwork,2929,696,4,4,3,0.529412,0.666667,0.000001,0.005156,678,820
6so1AgXg57ZYwyhe9dhhYS,,,DJ Tre,footwork,1151,696,1,1,4,0.36,0.435185,0,0.001891,678,820
3WbV0kiFoU7G5uLkAdV1YA,,,DJ Chap,footwork,175,696,1,1,4,0.36,0.435185,0,0.001891,678,820
3Y6Xd3ZOlhkroMrz1Bmo0Y,,,DJ Earl,footwork,6378,696,1,1,4,0.36,0.435185,0,0.001891,678,820
4hH4fEXPg3qpTDlmdNOO01,,,DJ Paypal,footwork,9117,696,1,1,4,0.310345,0.37963,0,0.001367,678,820
6cN9XwPMj9bWzJ32GC6V7v,,,Mila J,r&b,690491,0,1,1,13,0.157608,0.17251,0,0.014982,589,90
30DhU7BDmF4PH0JVhu8ZRg,,,Sabrina Claudio,pop,1452965,12,1,1,2,0.666667,0.75,0,0.001286,11,14
63XBtGSEZINSyXylZxEUbv,,,Victoria Monét,pop,602980,0,1,1,14,0.151499,0.167771,0,0.016611,127,543
1A9o3Ljt67pFZ89YtPPL5X,,,Snoh Aalegra,r&b,892063,698,1,1,1,1,1,0,0.00103,679,821
7e1ICztHM2Sc4JNLxeMXYl,,,dvsn,pop,1115146,698,1,1,1,1,1,0,0.00103,679,821
1UirLyIwdIElsaGCp0W4Ym,,,SP-Mato,lo-fi jazzhop,2084,699,1,1,1,1,1,0,0.00103,682,827
2rUcJCZNHIVPJ5iZUbnUkY,,,Alcynoos,lo-fi jazzhop,1588,661,1,3,3,0.428571,0.5,0,0.001648,680,825
0GDuz9Xe0BQHtO6uEOHm1v,,,Minthaze,lo-fi beats,8927,700,1,1,1,1,1,0,0.00103,681,822
0wolj0IKnhhYnBFynfNaQn,,,Lester Nowhere,lo-fi beats,5355,700,1,1,1,1,1,0,0.00103,681,822
4YFewOTyrU36fR7k3LkIY4,,,DJ Lagoa,focus beats,1580,665,1,1,6,0.260274,0.324561,0,0.001991,669,1327
0LhotT6TyZgkzuLSd6pspG,,,Juan Rios,lo-fi beats,20423,687,1,1,3,0.5,0.611111,0,0.001319,665,823
6Amqc7UjJa19q4jrfAHA77,,,Flavors,lo-fi beats,8306,701,1,1,1,1,1,0,0.00103,961,1092
1mOiWC7OH9ANUtt3vd0A10,,,Shuko,lo-fi jazzhop,10138,702,1,1,2,0.666667,0.75,0,0.001286,902,824
6T2NShr7SAArhtegdIpHHN,,,Dr. Dundiff,lo-fi jazzhop,5284,702,2,3,1,1,1,0,0.002125,902,824
2wCcRWGIQVa5m5oJuBplAs,,,Frances The Mute,trap,484,661,1,1,3,0.461538,0.527778,0,0.001882,680,825
0sqFZZXsMjL8RoxMjhimhc,,,T.Check,lo-fi jazzhop,203,677,1,1,3,0.5,0.611111,0,0.001319,655,826
1TIM4mSeLlFajoWxR0GDK3,,,Sandy Mental,lo-fi jazzhop,225,699,1,1,1,1,1,0,0.00103,682,827
254ga0emOv4GhfUUw5J16h,,,Delayde,lo-fi beats,10867,668,1,1,4,0.363636,0.4375,0,0.001654,662,829
1R9fj5Tiy9XMFp5ANzS7FA,,,Jhove,lo-fi beats,12034,668,1,1,4,0.333333,0.40625,0,0.001395,662,829
1Mh9G47YfuaLdQs44voLrQ,,,Hoogway,lo-fi beats,10281,668,2,4,3,0.470588,0.5625,0,0.003021,662,829
0wcen0V8FgQu6xYupnZMbB,,,softy,lo-fi beats,21895,703,2,3,1,1,1,0,0.002125,684,828
1YreDOGr8en691i5jQJJMK,,,Otis Ubaka,lo-fi jazzhop,33920,703,1,1,2,0.666667,0.75,0,0.001286,684,828
4RY9rfaEmLMXM3RaVC4HLd,,,Sam Cross,lo-fi jazzhop,1281,665,1,1,7,0.260274,0.341729,0,0.002506,669,1327
5p2HHGakKOJCICf9fnfnQ9,,,Dosi,lo-fi jazzhop,746,704,1,1,1,1,1,0,0.00103,1210,1340
4QQM0xwh18KQeE0CrnSqyj,,,.multibeat,lo-fi jazzhop,383,666,1,3,4,0.4,0.486111,0,0.001617,683,1090
06O3Epykgsr2PuMgTwZCWF,,,Kaspa.,lo-fi jazzhop,1877,703,1,2,2,0.666667,0.75,0,0.001286,684,828
7GsvnIE0bUBu6WZXO3ryJe,,,Sebastian Kamae,lo-fi beats,7397,666,1,1,4,0.4,0.486111,0,0.001617,683,1090
34yxdeDhSnUVmM0DZcExpT,,,Skeptika,lo-fi jazzhop,526,664,1,1,2,0.666667,0.75,0,0.001286,647,794
4vv1FFVqxnHyQFLmWxjizb,,,Hevi,lo-fi beats,5227,668,1,3,4,0.333333,0.40625,0,0.001395,662,829
0glynIW7kVokBq524NHRQH,,,Shimon Hoshino,lo-fi jazzhop,750,705,1,1,1,1,1,0,0.00103,685,830
1JMG5EOlcQdqcbXz7aoiTb,,,YetBaby,lo-fi jazzhop,294,705,1,1,1,1,1,0,0.00103,685,830
5I6WLC9Auo6aeTRHPQbdOv,,,Fallen Roses,lo-fi,18383,672,2,2,1,1,1,0,0.002125,686,831
23Xbt1RdcMA2glA3aeHtZ3,,,Mononome,downtempo,15040,690,1,1,2,0.666667,0.75,0,0.001286,668,813
4gGsx7blPpBj7gKGmDBEfI,,,Sleepermane,lo-fi beats,7318,666,1,1,3,0.428571,0.5,0,0.001648,683,1090
1wzqhHInXSYezJHke90Jeo,,,eiji,lo-fi beats,406,669,1,3,2,0.666667,0.75,0,0.001286,649,832
4XbnhifKeOnyfTsCInrQsX,,,No Spirit,lo-fi beats,12875,678,1,1,3,0.466667,0.52381,0,0.002156,664,810
0kVNa1qBak8arcwcUeLu90,,,Sleepdealer,lo-fi beats,41695,672,1,1,2,0.666667,0.75,0,0.001286,686,831
1pUWzVmu8ACMnIAu9BsOHm,,,Strehlow,chillhop,5982,263,1,3,3,0.5,0.611111,0,0.001319,812,308
656fNsyi29ZFuxOc7cBdIs,,,Loafy Building,lo-fi beats,4064,660,1,3,2,0.6,0.666667,0,0.001547,1195,795
5vbgY6zVUKz1haJv618QvC,,,Ballpoint,trap,11648,706,1,1,1,1,1,0,0.00103,687,833
6L1Baujfn33sG3PXou8n1q,,,Cushy,trap,10972,706,1,1,1,1,1,0,0.00103,687,833
2tKtLcxl6T2VdJdguRrXCq,,,Mishon,pop r&b,36453,707,1,1,1,1,1,0,0.00103,688,834
5qK5bOC6wLtuLhG5KvU17c,,,Lil Mama,pop rap,75264,707,1,1,1,1,1,0,0.00103,688,834
6vdMPayKk8YJxxeNP5oMCb,,,Chamillionaire,rap,770708,0,2,2,13,0.153732,0.168729,0.000158,0.018381,141,30
17rSwcIT9qu1OybU1lReJB,,,Ferrante & Teicher,adult standards,20765,708,1,3,1,1,1,0,0.00103,689,835
41SzGMVZclC44YTVneXHlE,,,Ernest Gold,soundtrack,1932,708,1,3,1,1,1,0,0.00103,689,835
3ICyfoySNDZqtBVmaBT84I,,,War,funk,374691,709,1,2,1,1,1,0,0.00103,690,836
3miNucraVWk4hdVsIxn7id,,,Eric Burdon,rock,103911,709,1,2,1,1,1,0,0.00103,690,836
3sFhA6G1N0gG1pszb6kk1m,,,Wings,rock,874311,0,1,12,14,0.149581,0.159615,0,0.005439,127,472
479Yp6DvyXoIaCssAxB4QR,,,Murray Head,pop,31700,360,1,3,2,0.666667,0.75,0,0.001286,410,438
1zuJe6b1roixEKMOtyrEak,,,Tina Turner,rock,3159626,0,1,1,13,0.151713,0.169304,0,0.017649,158,658
0HU0U9kdXEHZVxUNbuQe8S,,,Donny Hathaway,neo soul,507259,0,2,5,14,0.142148,0.155089,0.000315,0.007814,139,1322
0W498bDDNlJIrYMKXdpLHA,,,Roberta Flack,funk,840829,0,2,6,15,0.12447,0.133018,0.000158,0.002827,139,1322
0vn7UBvSQECKJm2817Yf1P,,,James Taylor,rock,2174083,710,2,3,1,1,1,0,0.002125,711,861
4FtSnMlCVxCswABUmdhwpm,,,Carly Simon,singer-songwriter,949927,710,1,1,2,0.666667,0.75,0,0.001286,711,861
3ijY78RxOagYo8FOgSEkWj,,,Marie Osmond,pop,36628,711,1,1,1,1,1,0,0.00103,691,837
5ZEAzHE2TzAwUcOj6jMIgf,,,Donny Osmond,adult standards,90712,711,1,1,1,1,1,0,0.00103,691,837
5jNGQ7VOU87x5402JjhTtd,,,Deniece Williams,urban contemporary,403877,33,1,1,2,0.6,0.666667,0,0.001547,28,27
7mEIug7XUlQHikrFxjTWes,,,Neil Diamond,singer-songwriter,2177215,0,1,1,14,0.134883,0.142804,0,0.00362,359,545
2yrbLiuBmc9j81lTX3XUuI,,,The Jacksons,funk,1517976,0,1,1,14,0.159682,0.171798,0,0.010436,127,472
2Uh4UmiQhrrElbrvJVH0dT,,,Brooklyn Dreams,rock,835,0,1,1,15,0.118863,0.124207,0,0.001543,359,545
2eogQKWWoohI3BSnoG7E2U,,,Donna Summer,dance pop,1628211,0,2,2,14,0.134893,0.142987,0.000158,0.004703,359,545
5PN2aHIvLEM98XIorsPMhE,,,Kim Carnes,mellow gold,264717,0,1,1,16,0.119795,0.126768,0,0.001931,589,650
3gMaNLQm7D9MornNILzdSl,,,Lionel Richie,adult standards,2878375,0,3,5,14,0.16126,0.17954,0.00039,0.029374,154,216
0JxChc2w5fwTGbXKfc4cRd,,,Patti Austin,urban contemporary,192504,0,1,1,17,0.107033,0.112159,0,0.001683,589,650
5bTTx0CRvZj1kRJwUsWWYo,,,James Ingram,urban contemporary,503326,0,3,3,16,0.119858,0.127372,0.000473,0.004534,589,650
0jgAONnsHxrwAlhkMUVS78,,,Eddie Rabbitt,country,334982,712,1,1,1,1,1,0,0.00103,692,838
6OheJTrDFGiyZ67F1BBLhc,,,Crystal Gayle,country,301567,712,1,1,1,1,1,0,0.00103,692,838
5dcOK4stT4JDkP6Dqhbz5s,,,Sheena Easton,adult standards,561465,0,1,1,16,0.119795,0.126768,0,0.001931,589,650
2dgfCEMSVETFp29mRpiFpz,,,Patty Smyth,pop,53012,713,1,1,1,1,1,0,0.00103,695,841
4etuCZVdP8yiNPn4xf0ie5,,,Julio Iglesias,latin pop,2337973,0,1,1,17,0.102823,0.109042,0,0.004202,162,599
4lxfqrEsLX6N1N4OCSkILp,,,Phil Collins,mellow gold,4856573,714,1,2,1,1,1,0,0.00103,693,839
6ZNeppgfBLPUyugks9Yn1u,,,Philip Bailey,rock,41893,714,1,2,1,1,1,0,0.00103,693,839
1XE70WwxhnrXNAJYQQ9ygx,,,Bill Medley,rock,34711,0,1,2,16,0.109135,0.11372,0,0.001743,456,622
5xWPOujQqd4wXyB08slZ9Z,,,Peter Cetera,adult standards,792257,715,1,1,1,1,1,0,0.00103,697,843
0bByarMN8ryEFQsRo6iCUN,,,Glenn Medeiros,rock,78288,716,1,1,1,1,1,0,0.00103,694,840
62sPt3fswraiEPnKQpAbdE,,,Bobby Brown,hip hop,997504,716,1,1,1,1,1,0,0.00103,694,840
3X0tJzVYoWlfjLYI0Ridsw,,,Suzanne Vega,singer-songwriter,413549,275,1,3,3,0.444444,0.541667,0,0.001352,740,318
23kP8xlQifcAV4nd84iHbW,,,Trey Lorenz,urban contemporary,12857,0,1,1,14,0.149981,0.163344,0,0.009955,40,1404
5dbuFbrHa1SJlQhQX9OUJ2,,,Don Henley,rock,1347688,713,1,1,1,1,1,0,0.00103,695,841
2y8Jo9CKhJvtfeKOsYzRdT,,,Rod Stewart,mellow gold,3863434,0,1,3,15,0.144428,0.153046,0,0.002931,347,323
5fikk4h5qbEebqK2Fc6e48,,,En Vogue,dance pop,1199514,717,1,2,1,1,1,0,0.00103,696,842
7wqtxqI3eo7Gn1P7SpP6cQ,,,Salt-N-Pepa,dance pop,684755,717,1,2,1,1,1,0,0.00103,696,842
0uZRjholJ0fVC2J9EvnYnj,,,Meshell Ndegeocello,neo soul,170282,0,1,1,17,0.097032,0.101314,0,0.001428,139,581
5Jz9kKRnCRLTodCH58MyB4,,,Daz Dillinger,hip hop,245176,0,1,1,14,0.15686,0.16963,0,0.010403,127,140
05RZIdfz59ZW2FvFuwnmNK,,,K-Ci & JoJo,dance pop,1435772,0,1,1,14,0.140264,0.150483,0,0.006582,456,845
5NDMothbpdpq2xHqSjrrWn,,,Faith Evans,hip hop,1388023,0,3,10,14,0.151002,0.162853,0.000165,0.010685,456,845
4UGMQyNcbGHYg5CDMKkSw3,,,Az Yet,r&b,249069,715,1,1,1,1,1,0,0.00103,697,843
6I3M904Y9IwgDjrQ9pANiB,,,Kenny G,smooth jazz,931419,0,1,3,14,0.13793,0.149755,0,0.005788,127,503
49FeZO3eSrJs7oH7lYLU1r,,,Kelly Price,r&b,909688,0,1,3,15,0.131197,0.138652,0,0.00214,456,845
3aBkeBhwadnWMWoVJ2CxJC,,,Rob Thomas,pop rock,821173,0,2,4,15,0.120481,0.128284,0.000158,0.003642,456,622
1255GTUKNCLCTvH9ctD4cT,,,Dru Hill,hip hop,1322161,718,2,4,1,1,1,0,0.002125,698,844
2RE8NwNxsOyuNZDD0jRxHP,,,Kool Moe Dee,rap,218225,718,1,3,2,0.666667,0.75,0,0.001286,698,844
7Aq8lpLMSt1Zxu56pe9bmp,,,Jagged Edge,dance pop,1885717,0,1,1,14,0.136017,0.148641,0,0.006894,106,599
7urq0VfqxEYEEiZUkebXT4,,,112,dance pop,1012091,0,1,1,14,0.147286,0.157409,0,0.005764,456,845
2gie1bU1LwnxdFAJoTLjzT,,,Loon,pop,39918,0,1,3,13,0.160111,0.17752,0,0.026667,39,37
6Uh8uJyN9g7oFjDK16nJgb,,,Juelz Santana,rap,740953,0,2,4,13,0.159152,0.176017,0.000315,0.026933,433,155
7iMvwE8qANp3aIfAGKEAwS,,,Cam’ron,rap,628925,0,2,3,14,0.137316,0.147781,0.000158,0.004208,433,155
6UuT0BJZ9vF8Y1sxXnJl2s,,,Bounty Killer,dancehall,207885,456,1,1,2,0.666667,0.75,0,0.001286,448,560
07W0YfsvHM7Mw7Bq48Mb0A,,,Murphy Lee,pop rap,178542,0,1,9,14,0.136017,0.148641,0,0.006894,106,599
5rScKX1Sh1U67meeUyTGwk,,,Michelle Branch,dance pop,584649,0,1,1,15,0.120473,0.128101,0,0.002566,456,622
2OqENqJFXPORP4BUGnu2Qq,,,Youngbloodz,rap,530537,0,1,1,15,0.136134,0.146803,0,0.003703,589,240
4gpDA7R5796e6zbvZxGNga,,,Shawnna,pop rap,121401,0,1,2,13,0.163551,0.178639,0,0.023805,39,521
4Js9eYwAf9rypNtV8pNSw9,,,Petey Pablo,pop rap,471871,0,1,1,13,0.153719,0.168546,0,0.017248,141,30
0rG0AZBscc8S8q1ahIsasI,,,JUVENILE,rap,863637,719,1,1,1,1,1,0,0.00103,699,846
6tBnRI3ubWYclKSbGvGtKd,,,Soulja Slim,trap,310758,719,1,1,1,1,1,0,0.00103,699,846
6vbY3hOaCAhC7VjucswgdS,,,Twista,rap,894074,0,2,4,13,0.161389,0.178697,0.000103,0.035743,127,845
4eAOcbAXIF4BmbN6E1QIlw,,,Christina Milian,dance pop,1247908,0,2,4,14,0.137419,0.148679,0.000315,0.007136,127,183
4sbB4Yy6Qig51pKCIKSLw3,,,Jaheim,r&b,1276312,0,1,1,14,0.136017,0.148641,0,0.006894,106,599
