source,target,weight
0bz9hDpUbAw5JElgEiuIYZ,4SfGaFiH2xoqKnRtGP5l9p,1
4txutWV4bAiqr9ZIyZH8zS,7mkCeiRcySEQSSAMYbud5C,1
39xmI59WrIMyyJjSDq6WCu,6piIAIurGAryW5h1rqQC16,1
50hkKRxo0g8Ck4JqlwoJr4,5FxshnB3eJ2YDn8xN8zDKq,1
4O5EDKGt6YC5IXkOArVqk3,6jHWWttC33OQdEDnUXtYrq,1
0W7wIkmxoGQbnZYn2z2sLj,3yCv2yloJueOb4Y3HEYgSq,1
2vGA5qCDLZGW6exRQgKfLL,7v35CkHBaT1SStgQHl95a0,1
19TPpTWkgX13Qc2stbqVoP,6Le23Aqwqi28fQUzfv4dHY,1
0T5EH22oyMja9UmN0Rz95o,38rsHCzbXGGXcIGq1ceArD,1
3qfrrrSO7utFdJkM2tvMRb,6pRi6EIPXz4QJEOEsBaA0m,1
0I4Bk2s2BUJyykCwtxx8Xx,0uNC9XuH437fKCCMuzvSks,1
0JEaOx0otT35qgkj1w4oBw,2Zbb4oqupGY4mmskwlygCp,3
0PUc1lwaZpPJaMr0v4Gdvo,77IKXFvO7SpWrq8hflrUXc,1
0PUc1lwaZpPJaMr0v4Gdvo,1CFCsEqKrCyvAFKOATQHiW,6
6CQGrt3AJ2gx5oMSR0mwbl,6YgYm3f9ifsz4OwQt8jql7,1
1bdnGJxkbIIys5Jhk1T74v,77IKXFvO7SpWrq8hflrUXc,1
3zSrc5vUlUxyDdS0KrxFJO,78DvQP3rczGqfgEiLfFnCD,1
0PUc1lwaZpPJaMr0v4Gdvo,1sPm31qmcbk9EFoRCS8eRl,3
6Wg68vsyRjVt7TRJsWNWSP,77IKXFvO7SpWrq8hflrUXc,1
12H1Dmi64fAmmARrsyVFzy,1CFCsEqKrCyvAFKOATQHiW,3
0OQ8y7heASb1vEX5WXvjCr,2Vt6gyhUH7Vj2cybfQWOqM,3
1CFCsEqKrCyvAFKOATQHiW,6CQGrt3AJ2gx5oMSR0mwbl,1
4ImxhwjNOz0es0voxGHCoP,4c6lhwoOrmgNWvl0GxHlW1,1
0OQ8y7heASb1vEX5WXvjCr,4BuHGiGgKtUUHqthu6Ze5x,1
0GMSpOzEVXA4kboHiyvddO,5ynRYAGjyPDE8unsFqi6MH,1
0wnsM0ziqToBwQeEbH0akL,5REF3rMSUd6bSRwgV09dzQ,1
0P8V2XSw1mIo8739T1qjzr,1VEtrxO5KlDXfYGKBI6Ldr,1
0e6JPJ634Hw3I95aKMEaD7,3CltJZLndpJKtpUyRVBB1k,1
0wnsM0ziqToBwQeEbH0akL,78DvQP3rczGqfgEiLfFnCD,1
419NjKezGEJOVPtiymCp2p,7suLW93RkuQKWb4WTI5F14,1
1dIjbaW9JTTQQ7ufrQnGsq,3fn8lZLy7Q61AXCWWPYC4B,1
3ex5lvW6vBEAbO0czNTIC2,6CQGrt3AJ2gx5oMSR0mwbl,1
0YHuTR40zc9yqfoSSArQxU,1dIjbaW9JTTQQ7ufrQnGsq,3
419NjKezGEJOVPtiymCp2p,6CQGrt3AJ2gx5oMSR0mwbl,1
6nELoJ6eMXfYHX5xocKf33,7r4NtPJ0mYRidQYQtxq8sV,1
052Mwr5vCyfzG81pUr19Kw,2d8NsBa8O4C6bgQatFP5V4,1
2WLOBjz9WOZrJcbS2w93zt,2d8NsBa8O4C6bgQatFP5V4,10
1GRzvJv7AcvEnLnJYvpUgc,1VEtrxO5KlDXfYGKBI6Ldr,1
2A1JIrO6mmH6G7Wkdx8LB0,2ZNeZlHauwGYZ9XADyjSL4,3
0QHgL1lAIqAw0HtD7YldmP,5K4W6rqBFWDnAN6FQUkS6x,3
5NDMothbpdpq2xHqSjrrWn,6vbY3hOaCAhC7VjucswgdS,1
1anyVhU62p31KFi8MEzkbf,4T8NIfZmVY6TJFqVzN6X49,3
0AKzJfX9rdEu8WOqeBLEaO,1TMrnxBwZfmfRxsGzkNIHw,3
0NmuD3IXcEGYAEX5hZxu39,643zIYUXOTyNvxKia2i27I,1
0OQ8y7heASb1vEX5WXvjCr,1Q45nhioxaxZTDjR0iaMWp,3
4akybxRTGHJZ1DXjLhJ1qu,5f7VJjfbwm532GiveGC0ZK,1
238va5VNKAEetJLTECq9vf,5yqWHaDl8ZrYgeKANLyIv8,1
3nFkdlSjzX9mRTtwJOzDYB,65CKKZilbcSKkAPC9a5Mvh,6
052Mwr5vCyfzG81pUr19Kw,1dbTwUlL11ZYdC1YAR07AM,45
3zSrc5vUlUxyDdS0KrxFJO,7wrWSJHfACjw7s7gYXOXTt,1
0gqbW7Uf6BAWiAh5C6jlPs,77IKXFvO7SpWrq8hflrUXc,1
2d8NsBa8O4C6bgQatFP5V4,78DvQP3rczGqfgEiLfFnCD,1
0wnsM0ziqToBwQeEbH0akL,1CFCsEqKrCyvAFKOATQHiW,1
4SsMf4SjhOlSqEitcprgBt,4sdhhi6q1Ez9l5PagQsykC,1
35GL8Cu2GKTcHzKGi75xl5,3EDwVZensg15abkTt5zfTM,3
5VX8hxrcfJWwaTLiqGUHG3,6g10GEtmIVqIQBhPZh4ScQ,1
1CFCsEqKrCyvAFKOATQHiW,6YgYm3f9ifsz4OwQt8jql7,1
4O5EDKGt6YC5IXkOArVqk3,4w2fF5b9OiQBhh6Z34rL8t,1
6e8OTLDQpaz1Tl2GEaxsNj,75JvBeqW4BJ4xgnbMAq6MN,1
29ywwKkxfoH7iWwNY1UezA,6QgOGgahvXBHEEzpjbDsOj,1
2AQjGvtT0pFYfxR3neFcvz,3sDbKMebVH2VYcRSl7u1VC,1
1bdnGJxkbIIys5Jhk1T74v,7iETGaxJ4crz3qaljDPCKC,1
5uGLuPqfATGbvk6shtjDoX,73jlPRxT7z5xk29sMqFDjU,1
26T4yOaOoFJvUvxR87Y9HO,7qTSoObqlJkIybERfumbQ9,1
0TgNiaeQaWssaH9aWjbqnA,0wnsM0ziqToBwQeEbH0akL,1
5bjQjhv3Zzxo1VoxGcyaHC,7yZC6AEhvCD5NFR8yDUxCG,1
0TgNiaeQaWssaH9aWjbqnA,0YPElKYjOD1sofFCtLdYj3,3
3YChYj3gO6EJmFwI79cUSe,5XlSS9O4eHRiJ0hKzbaFQ2,1
0I4Bk2s2BUJyykCwtxx8Xx,4W0D3e2IbX3hZD27ooX3xZ,1
4leTWyczsXYGlzUh8sFGSz,7ory6rfLtmQet7a16o4vvC,1
2cB6hX2LI14KUTAevpaYn2,5WcisvYoq6332gCUX039Jd,1
2VnNIlyX9iVtx1FYavvm90,46xMgypLHP8GNsYME3vRnV,1
2qxJFvFYMEDqd7ui6kSAcq,6jJ0s89eD6GaHleKKya26X,1
6jJ0s89eD6GaHleKKya26X,6oMuImdp5ZcFhWP0ESe6mG,1
0hCNtLu0JehylgoiP8L4Gh,6jJ0s89eD6GaHleKKya26X,1
2o5jDhtHVPhrJdv3cEQ99Z,6jJ0s89eD6GaHleKKya26X,3
4PzYKhC14sTJNEr0dzoo0d,5veVxxPm1vzgi6pO2iVA8L,3
6DgP9otnZw5z6daOntINxp,6jJ0s89eD6GaHleKKya26X,1
0EmeFodog0BfCgMzAIvKQp,1r4hJ1h58CWwUQe3MxPuau,1
0EmeFodog0BfCgMzAIvKQp,2R21vXR83lH98kGeO99Y66,1
15GGbJKqC6w0VYyAJtjej6,2NdeV5rLm47xAvogXrYhJX,3
0JGGxsAD1Eg4X9AcKNcxEB,7dq8KEwf0kQXJhM79iwcPh,3
1Bd4UVlqlaKEXYRG3wgrCK,1a6tqLJPUs4DBAnNUZkr2O,1
3WUUtA45g7X0jbeywZz888,7yTltkMBvChBkA86Tz8WfW,1
0JGGxsAD1Eg4X9AcKNcxEB,2ka8z2lwkcp13fG8Wyv3xU,3
01ts5a7R3WkeE2oKIouXEK,0NAr5zThPfMx26ISgooQK6,6
2Mu5NfyYm8n5iTomuKAEHl,6GI52t8N5F02MxU0g5U69P,1
4LLpKhyESsyAXpc4laK94U,5SyCTZ8X8YQCI0J1VRp4iC,1
0fA0VVWsXO9YnASrzqfmYu,5K4W6rqBFWDnAN6FQUkS6x,1
3aQeKQSyrW4qWr35idm0cy,5K4W6rqBFWDnAN6FQUkS6x,2
2h93pZq0e7k5yf4dywlkpM,3nFkdlSjzX9mRTtwJOzDYB,3
4yBK75WVCQXej1p04GWqxH,5K4W6rqBFWDnAN6FQUkS6x,1
5K4W6rqBFWDnAN6FQUkS6x,5y2Xq6xcjJb2jVM54GHK3t,1
20qISvAhX20dpIbOOzGK3q,5K4W6rqBFWDnAN6FQUkS6x,3
1anyVhU62p31KFi8MEzkbf,7BMccF0hQFBpP6417k1OtQ,1
0c173mlxpT3dSFRgMO8XPh,7kFfY4UjNdNyaeUgLIEbIF,2
4Rxn7Im3LGfyRkY2FlHhWi,6d47Z08T4snK50HgTEHo5Z,1
2cy1zPcrFcXAJTP0APWewL,3Isy6kedDrgPYoTS1dazA9,6
0hCNtLu0JehylgoiP8L4Gh,4utLUGcTvOJFr6aqIJtYWV,1
0NIIxcxNHmOoyBx03SfTCD,4yBK75WVCQXej1p04GWqxH,1
21jPcGkRtUofRVCC8cWHPS,50JJSqHUf2RQ9xsHs0KMHg,1
1uNFoZAHBGtllmzznpCI3s,5LHRHt1k9lMyONurDHEdrp,1
360IAlyVv4PCEVjgyMZrxK,67nwj3Y5sZQLl72VNUHEYE,2
0c173mlxpT3dSFRgMO8XPh,360IAlyVv4PCEVjgyMZrxK,1
1uNFoZAHBGtllmzznpCI3s,55Aa2cqylxrFIXC767Z865,1
2NdeV5rLm47xAvogXrYhJX,4OBJLual30L7gRl5UkeRcT,3
1l7ZsJRRS8wlW3WfJfPfNS,5tth2a3v0sWwV1C7bApBdX,2
0hCNtLu0JehylgoiP8L4Gh,23zg3TcAtWQy7J6upgbUnj,1
23zg3TcAtWQy7J6upgbUnj,2NdeV5rLm47xAvogXrYhJX,1
137W8MRPWKqSmrBGDBFSop,13y7CgLHjMVRMDqxdx0Xdo,1
0IF46mUS8NXjgHabxk2MCM,4sb7rZNN93BSS6Gqgepo4v,1
0BrPKSAeplwezYR1T2DF9s,6gbGGM0E8Q1hE511psqxL0,1
1dgdvbogmctybPrGEcnYf6,4ScCswdRlyA23odg9thgIO,2
137W8MRPWKqSmrBGDBFSop,2LZDXcxJWgsJfKXZv9a5eG,6
085pc2PYOi8bGKj0PNjekA,0YinUQ50QDB7ZxSCLyQ40k,10
26dSoYclwsYLMAKD3tpOr4,4OBJLual30L7gRl5UkeRcT,1
1Cs0zKBU1kc0i8ypK3B9ai,2gLZZdgHD8ZbSAB2qQkr3P,3
0hCNtLu0JehylgoiP8L4Gh,55Aa2cqylxrFIXC767Z865,2
0jnsk9HBra6NMjO2oANoPY,7qG3b048QCHVRO5Pv1T5lw,1
4Wjf8diP59VmPG7fi4y724,5YGY8feqx7naU7z4HrwZM6,1
0TnOYISbd1XYRBk9myaseg,0jnsk9HBra6NMjO2oANoPY,1
0c173mlxpT3dSFRgMO8XPh,0hCNtLu0JehylgoiP8L4Gh,3
5LHRHt1k9lMyONurDHEdrp,6KZDXtSj0SzGOV705nNeh3,1
04abdnqPQe2N4fjztDea6z,0TnOYISbd1XYRBk9myaseg,1
02kJSzxNuaWGqwubyUba0Z,382aq8Pij5V2nE2JMHMoxl,1
0hCNtLu0JehylgoiP8L4Gh,5pKCCKE2ajJHZ9KAiaK11H,2
1S9WGrK7SZfXXQtHBYzDle,2KsP6tYLJlTBvSUxnwlVWa,1
0c173mlxpT3dSFRgMO8XPh,2gsggkzM5R49q6jpPvazou,1
0hCNtLu0JehylgoiP8L4Gh,3DiDSECUqqY1AuBP8qtaIa,2
0Tob4H0FLtEONHU1MjpUEp,5CCwRZC6euC8Odo6y9X8jr,1
6Vh6UDWfu9PUSXSzAaB3CW,7CajNmpbOovFoOoasH2HaY,1
0TnOYISbd1XYRBk9myaseg,4pADjHPWyrlAF0FA7joK2H,1
0Cd6nHYwecCNM1sVEXKlYr,0hprEC0nsWuQPSHag1O2Vi,1
1KAvgimTLG9YZew4b9B4bG,60d24wfXkVzDSfLS6hyCjZ,1
4pwXiI7Z5ZStkgKowZyoKi,4uiMn2g0pgTrhN096QJhbp,6
1mU61l2mcjEFraXZLpvVMo,6BrvowZBreEkXzJQMpL174,1
266duGfkKTRERSBoGDOgDy,4D75GcNG95ebPtNvoNVXhz,1
3Isy6kedDrgPYoTS1dazA9,3nwYsifpwrKmCIpw4i0HDW,1
1vCWHaC5f2uS3yhpwWbIA6,6tbjWDEIzxoDsBA1FuhfPW,1
0SfsnGyD8FpIN4U4WCkBZ5,1vCWHaC5f2uS3yhpwWbIA6,3
14Tg9FvbNismPR1PJHxRau,1C60viSZv6BoYtrnkZ44g5,3
22WZ7M8sxp5THdruNY3gXt,2qxJFvFYMEDqd7ui6kSAcq,3
0TnOYISbd1XYRBk9myaseg,1EVWYRr2obCRDoSoD6KSuM,1
1rSGNXhhYuWoq9BEz5DZGO,2n7USVO8fO8FF8zq4kG2N1,1
0TnOYISbd1XYRBk9myaseg,0z4gvV4rjIZ9wHck67ucSV,3
1dnbud9cuozLQ86MtrDPFr,4eAOcbAXIF4BmbN6E1QIlw,3
5ChF3i92IPZHduM7jN3dpg,7dc6hUwyuIhrZdh80eaCEE,1
1xNmvlEiICkRlRGqlNFZ43,32DJdHuhN1840L73Bqxhxj,6
18HVMQsV3tINaTyzT5UIjH,3TaUSUXn41GixL7zbvrIDt,1
14Tg9FvbNismPR1PJHxRau,1N9n8MSxrr4Emhb566493b,6
3ZotbHeyVQKxQCPDJuQ4SU,3r17AfJCCUqC9Lf0OAc73G,6
3Isy6kedDrgPYoTS1dazA9,4pADjHPWyrlAF0FA7joK2H,3
0jnsk9HBra6NMjO2oANoPY,4nmrm4zpgJ0RC6aZRSUEjF,1
6e8OTLDQpaz1Tl2GEaxsNj,6eJqAWJdd8JhAN1pQGie4r,1
1vSN1fsvrzpbttOYGsliDr,3sDbKMebVH2VYcRSl7u1VC,3
0YPElKYjOD1sofFCtLdYj3,7H0gjeKVq6IPXcAUZzzhD2,1
0cng44S55pPu1nDrtFFy7r,26T4yOaOoFJvUvxR87Y9HO,6
0uWNGisbRTdz6E5O3V3Sc8,26T4yOaOoFJvUvxR87Y9HO,1
44LPOpECjnIlnwH91wo2ir,7uWXomGkKtIq9B4XgA3gch,1
1IGGfstLsypGtdI55tT3Z1,4DeiqSO9kyWDr1KuQTYMVg,1
40LHVA5BTQp9RxHOQ9JPYj,6S58b0fr8TkWrEHOH4tRVu,1
1XnyRY1hSHsZxiIEX8Nzl5,40LHVA5BTQp9RxHOQ9JPYj,1
3SgHzT552wy2W8pNLaLk24,7iETGaxJ4crz3qaljDPCKC,2
0Onvkz1Nbs4wHXXUwOIGk8,4leTWyczsXYGlzUh8sFGSz,1
0Onvkz1Nbs4wHXXUwOIGk8,0uWNGisbRTdz6E5O3V3Sc8,1
6pRi6EIPXz4QJEOEsBaA0m,6piIAIurGAryW5h1rqQC16,1
32vWCbZh0xZ4o9gkz4PsEU,3sDbKMebVH2VYcRSl7u1VC,1
1v3tdpIdBSW14rHUfiEVOv,7yZC6AEhvCD5NFR8yDUxCG,1
0gusqTJKxtU1UTmNRMHZcv,1moxjboGR7GNWYIMWsRjgG,1
1Eqmku5RGosz51zTCZFgDi,698hF4vcwHwPy8ltmXermq,1
0hEurMDQu99nJRq8pTxO14,6zFYqv1mOsgBRQbae3JJ9e,1
4YTBo7qadslqj8V8FMRuqK,6WjX4pepHwXa85B9KMk0PY,1
46V9DXiq81DtN4dYvMgKtu,6dMXI343YY6u0gwbv0eaS6,1
5wucmusGLo524OvL9MuQOX,6bwkMlweHsBCpI2a0C5nnN,1
1AKNroq6zJX4DlJaA0dcKw,2p1fiYHYiXz9qi0JJyxBzN,10
1pNDEbhb6K2TLS3vftZ3Y2,4OvtTdyyTQJhVPiagIiSah,1
0jU1Tdr7ONlgk0Ey9JgXra,4KKnsk3tGkfwChmUmmJ0kh,3
0gusqTJKxtU1UTmNRMHZcv,0tJCNteqwm7LmRZ6KWr8GT,10
3S0tlB4fE7ChxI2pWz8Xip,4IZLJdhHCqAvT4pjn8TLH5,1
0D9N9NxMbXKjmoRI1JVdz8,0gusqTJKxtU1UTmNRMHZcv,1
4ITNzglfuGtfHgDu29GIMW,620OB54yrIruI9dcHX41zT,1
0WGmJT3MXCJcN59ObsDrDx,2ZKsAq380W6XWsyWyuKv3Z,1
2p1fiYHYiXz9qi0JJyxBzN,7zJL978NtANOysfGY21ty6,1
1gH9xoeNySnEkCtR2kbPiQ,4IZLJdhHCqAvT4pjn8TLH5,3
2p1fiYHYiXz9qi0JJyxBzN,6bwkMlweHsBCpI2a0C5nnN,1
1jVgvfKynkRWY4SymwtOBS,4IZLJdhHCqAvT4pjn8TLH5,3
3FyA6R41UYLDXfRRcaOhh5,6bwkMlweHsBCpI2a0C5nnN,1
4IZLJdhHCqAvT4pjn8TLH5,4KGNjRvBeqS7wDrExXVN8a,3
0jU1Tdr7ONlgk0Ey9JgXra,2WR5eGIR0Lp7Pw1qxzUICR,1
3XgNFNKLstByGKqplDht0H,6bwkMlweHsBCpI2a0C5nnN,1
07CimrZi5vs9iEao47TNQ4,0jU1Tdr7ONlgk0Ey9JgXra,6
3FyA6R41UYLDXfRRcaOhh5,4IZLJdhHCqAvT4pjn8TLH5,3
13sqxAHntdRq2aWVbuYmSg,1jVgvfKynkRWY4SymwtOBS,10
3Vg8iAEbLFGTO3ZqPtlIsN,3lbE4VUYGYUusBmdfPbtJV,1
0RL82EKGr8B2khgVrkBPKY,3zCJAYU5pdyvi4nwb5ANnQ,3
4IZLJdhHCqAvT4pjn8TLH5,4xgV1UcvsrLM4rQrjTjwNw,1
4IZLJdhHCqAvT4pjn8TLH5,7h2Y48bG543JDzEed383cx,1
1pNDEbhb6K2TLS3vftZ3Y2,3FyA6R41UYLDXfRRcaOhh5,3
1SDlOEGpzLuqjC74p6GK85,4IZLJdhHCqAvT4pjn8TLH5,3
3S0tlB4fE7ChxI2pWz8Xip,6UmdRN4VAfN58ZCLYGGBDE,1
4xgV1UcvsrLM4rQrjTjwNw,6bwkMlweHsBCpI2a0C5nnN,3
0jU1Tdr7ONlgk0Ey9JgXra,32Z7rpzefCIn0GZ8XwzrwX,1
4IZLJdhHCqAvT4pjn8TLH5,6bwkMlweHsBCpI2a0C5nnN,1
13sqxAHntdRq2aWVbuYmSg,1AKNroq6zJX4DlJaA0dcKw,6
13ubrt8QOOCPljQ2FL1Kca,4OBJLual30L7gRl5UkeRcT,1
4OBJLual30L7gRl5UkeRcT,55Aa2cqylxrFIXC767Z865,1
0z4gvV4rjIZ9wHck67ucSV,4OBJLual30L7gRl5UkeRcT,1
4OBJLual30L7gRl5UkeRcT,5gCRApTajqwbnHHPbr2Fpi,3
55Aa2cqylxrFIXC767Z865,5ndkK3dpZLKtBklKjxNQwT,1
49vCIUW46QY3L5vo1xVFoy,5pnbUBPifNnlusY8kTBivi,1
23LbwefIODbyGdRbAz3urj,49vCIUW46QY3L5vo1xVFoy,3
0tJCNteqwm7LmRZ6KWr8GT,7bXgB6jMjp9ATFy66eO08Z,1
0fA0VVWsXO9YnASrzqfmYu,4OBJLual30L7gRl5UkeRcT,3
4OBJLual30L7gRl5UkeRcT,7dGJo4pcD2V6oG8kP0tJRR,1
1W3FSF1BLpY3hlVIgvenLz,4OBJLual30L7gRl5UkeRcT,1
3TVXtAsR1Inumwj472S9r4,4OBJLual30L7gRl5UkeRcT,1
01QTIT5P1pFP3QnnFSdsJf,5ndkK3dpZLKtBklKjxNQwT,1
5ndkK3dpZLKtBklKjxNQwT,6ueGR6SWhUJfvEhqkvMsVs,1
1sBkRIssrMs1AbVkOJbc7a,20sxb77xiYeusSH8cVdatc,8
1sBkRIssrMs1AbVkOJbc7a,21E3waRsmPlU7jZsS13rcj,1
1sBkRIssrMs1AbVkOJbc7a,20qISvAhX20dpIbOOzGK3q,6
0c173mlxpT3dSFRgMO8XPh,20sxb77xiYeusSH8cVdatc,1
67nwj3Y5sZQLl72VNUHEYE,69FykkhiqpzqeSNYRxc8BI,1
67nwj3Y5sZQLl72VNUHEYE,6l3HvQ5sa6mXTsMTB19rO5,1
1sBkRIssrMs1AbVkOJbc7a,1wUmdemiR9Dxw8A2el365A,18
13y7CgLHjMVRMDqxdx0Xdo,17lzZA2AlOHwCwFALHttmp,15
0hCNtLu0JehylgoiP8L4Gh,6vXTefBL93Dj5IqAWq6OTv,1
17lzZA2AlOHwCwFALHttmp,1sBkRIssrMs1AbVkOJbc7a,6
2DctCFD8X80VeY7WLC86PS,6vXTefBL93Dj5IqAWq6OTv,1
0f5nVCcR06GX8Qikz0COtT,1sBkRIssrMs1AbVkOJbc7a,7
0f5nVCcR06GX8Qikz0COtT,67nwj3Y5sZQLl72VNUHEYE,1
2YZyLoL8N0Wb9xBt1NhZWg,3q7HBObVc0L8jNeTe5Gofh,1
3q7HBObVc0L8jNeTe5Gofh,4yBK75WVCQXej1p04GWqxH,3
3q7HBObVc0L8jNeTe5Gofh,4sb7rZNN93BSS6Gqgepo4v,1
3DiDSECUqqY1AuBP8qtaIa,3q7HBObVc0L8jNeTe5Gofh,3
3q7HBObVc0L8jNeTe5Gofh,50UMTib697JJ44le8DO2Va,1
4utLUGcTvOJFr6aqIJtYWV,5rVbcJv0JRfhWLA3mgM73r,3
1YfEcTuGvBQ8xSD1f53UnK,5rVbcJv0JRfhWLA3mgM73r,1
2cADQgiLMjNhbsfeN52Bf3,5rVbcJv0JRfhWLA3mgM73r,1
68DWke2VjdDmA75aJX5C57,7dOBabd5O4CvKrg4iriHTM,1
3ppZNqihWOzuH4A0f4KmeP,68DWke2VjdDmA75aJX5C57,3
4OBJLual30L7gRl5UkeRcT,5rVbcJv0JRfhWLA3mgM73r,3
1q13yHC6Syg5Y8iPLrRnCq,3ScY9CQxNLQei8Umvpx5g6,1
1q13yHC6Syg5Y8iPLrRnCq,6DVipHzYsPlIoA0DW8Gmns,1
3q7HBObVc0L8jNeTe5Gofh,7dGJo4pcD2V6oG8kP0tJRR,1
3q7HBObVc0L8jNeTe5Gofh,3vDUJHQtqT3jFRZ2ECXDTi,3
0z4gvV4rjIZ9wHck67ucSV,137W8MRPWKqSmrBGDBFSop,1
137W8MRPWKqSmrBGDBFSop,17lzZA2AlOHwCwFALHttmp,3
137W8MRPWKqSmrBGDBFSop,1Xyo4u8uXC1ZmMpatF05PJ,1
1Xyo4u8uXC1ZmMpatF05PJ,5gCRApTajqwbnHHPbr2Fpi,1
0c173mlxpT3dSFRgMO8XPh,4yBK75WVCQXej1p04GWqxH,3
137W8MRPWKqSmrBGDBFSop,6hSbppor1AmH9RGzyxOcGT,2
1Z3HvW1V35gdsbhY20SMoU,2lrtGWxNXWjd0JzDLKXubI,6
1Z3HvW1V35gdsbhY20SMoU,3rWaFjgOi5mjQfllMfN3VI,10
0ndMofuAPmTktjONZv20JL,2lrtGWxNXWjd0JzDLKXubI,6
0CKa42Jqrc9fSFbDjePaXP,137W8MRPWKqSmrBGDBFSop,3
1382YT9VvGN6Pxu5PabehZ,2lrtGWxNXWjd0JzDLKXubI,6
09yacWNQY2fYjP3ubsmWTM,4n3p3rphFq8JTS80phtOS0,1
0tIODqvzGUoEaK26rK4pvX,1hATsMMFoS9KKP7yI6ENFw,1
31LWw1daUaifpCWuXKKey9,5DlFW9TwvDgSJHJuufuiAO,1
1eE9oB7Z69NzfALiUJYKUm,3SONlwqLIP2GtaMh9pLYe5,3
151kdGxCPmdZZqaYsd79F5,1Lw2WbL7CWZXAWSLWYXq4r,3
41kO57U2yrvAWlng1p5g6g,5GImm0oU5MkW7OHkb91jwu,1
0UmcqMDiiyihc3KMXvGwWb,2c2wuveILva0R8OYac7lwc,1
5sM4cZ9MHihs0tbmkiE9n8,6IPvyC9odisPFeT9Gc43EE,1
37J1PlAkhRK7yrZUtqaUpQ,492hDmhPyuIjP3MgTcIqgm,1
2bUYKdepfgDuZiRQJdvooU,6IPvyC9odisPFeT9Gc43EE,1
1KIo4b95g1KHA2AQz7fwa2,5GImm0oU5MkW7OHkb91jwu,6
2c2wuveILva0R8OYac7lwc,6IPvyC9odisPFeT9Gc43EE,1
1D2acYwVzm55CayJwUwqB5,5GImm0oU5MkW7OHkb91jwu,1
3MUnAJMKx97SfTZYNB2iXY,5sM4cZ9MHihs0tbmkiE9n8,1
1svaANJTE5KrG16fTGDqOs,4kCp7egBIcDpMGdlnsPv4I,1
3ZUZYvTkSr7kJQyAXVpqaL,6xyaria4AcxjRuJZLkWvMW,1
3ZotbHeyVQKxQCPDJuQ4SU,43JlwunhXm1oqdKyOa2Z9Y,1
05BX9gTvlalkzuFVg3CqyL,67ei8ib6PLT1w3OkhIb4fB,1
336vr2M3Va0FjyvB55lJEd,3m7Ej9zfNto7JOsjKsYhEr,1
1ZpPJRe9erwiWi548SKVyn,36YE6h8aN09ZKG4EhneDSf,6
0IVcLMMbm05VIjnzPkGCyp,16L1SS4OancaZUTu3qWqHb,1
1s8WiPtSSuQmJPGBwFTwFG,5mMkUZv8uUrlH0SHX89BeS,3
0mC0yKMC54Vo9HUuGouIE2,6e6FiOOuM4VotvYcIdAtXn,1
0htlZDCG9I8LSENteF1TyQ,1y71H4hNtnHG7LeU1Y47FO,3
1HJHwWck1EY096ea2iPAHO,6ynifrh6ZrWXHAywnUlNV3,2
4YNvbaOaqp5pzC5US5t48k,6nLkWu5DSXItXcB6q2ISTO,1
2hGh5VOeeqimQFxqXvfCUf,4w8eKJO83kKgKRLbMKM2zB,1
4Ww5mwS7BWYjoZTUIrMHfC,5RzjqfPS0Bu4bUMkyNNDpn,1
4PDpGtF16XpqvXxsrFwQnN,6ykfXAed2KOLOMI3R0TZdz,1
0kbYTNQb4Pb1rPbbaF0pT4,4Ww5mwS7BWYjoZTUIrMHfC,1
1Sc9ykJB728MAZab1Ocwy8,2hGh5VOeeqimQFxqXvfCUf,1
2YHcSCb5tMbCoovS962pff,5xTbqEbkihxdjj2jyYSthw,3
5q92HD24UWdGpV7pUU0ZlF,7aUVQRiWaOqZU0JwOlGfWi,1
2zlMeTjA7szCmqcJjBzYXJ,57mD2xpKgNANtlCSwNDQn5,1
3b0MiHp4LNaHJqDeu0YyLZ,6h3s7UekUkRHes73EG5N55,1
2jFZlvIea42ZvcCw4OeEdA,7FMGtucexJvUxVz7scydEL,1
5oSx3uh0EaLA2xEywrMsCX,64rUsDFcuATcV1JyYn26mf,1
01aC2ikO4Xgb2LUpf9JfKp,70PvPWG9nD4ZujibB1onsO,2
4gPGI1vW8TOypARV9Ykzae,68ltmxNcXSeODTeh0YYuAF,1
27feE7HAmTov8QoZAp1y3A,6xvCAutMGoKknAWPv0tnxR,1
17jKRJyvcPLKu8GrxAwff1,5XkftMVm7vxTLcj05etN6B,1
4CxobvwTpmfpIEbkYh4pAb,4gPGI1vW8TOypARV9Ykzae,3
4rxJh3ATE3suDdQXBziz2E,5xBekcOlP8jLrvMqpC6MtV,1
3K0BfjMh2dS8WITuiMuGGW,4l2MwXYwUDQKHcUXwCZjEz,1
3WUUtA45g7X0jbeywZz888,714osTgzZrkyf3SGjggpfY,1
1vbOVLkD5jGOkMKyYBqzwU,2RQuyY0nQqKOtzhBhghSGu,1
3Ri72CuuQSCLLkDRJgniFU,3igRFmvurYBLvQ4aYliwXg,1
2dOaom01dm1MhNLnyHpWD5,4LBsb3buEAjllAzNraGYtU,1
1riHqX633Kup3mJAw8WR8p,3FmTlY1F9dQyRursrsUaU7,1
2SNzxY1OsSCHBLVi77mpPQ,3FmTlY1F9dQyRursrsUaU7,2
0jPnVIasXzBYjrlpO5irii,2kucQ9jQwuD8jWdtR9Ef38,1
